id,drive_file_id,name,mime_type,size,created_time,modified_time,web_view_link,is_shared,synced_at
5187,1dEfGmW5Mlo0M48dQMbuSyQpp5wMsif9T,Paul Edmondson Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,153818,2024-01-22 18:15:28.514,2023-12-29 17:26:39,https://docs.google.com/presentation/d/1dEfGmW5Mlo0M48dQMbuSyQpp5wMsif9T/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5188,1LVe1-BDqYEPKhH7HmnwCznUL6-qw9q6J,Paul Edmondson Headshot.jpg,image/jpeg,88575,2024-01-22 18:20:31.863,2023-12-29 16:20:10,https://drive.google.com/file/d/1LVe1-BDqYEPKhH7HmnwCznUL6-qw9q6J/view?usp=drivesdk,t,2025-10-06 14:35:57.586569
5189,1CHh-KH8utAmCBWpH2sdip4hbr4FfnAsi,Richard Yoder Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,728889,2024-01-03 18:31:40.546,2023-12-20 18:58:57,https://docs.google.com/presentation/d/1CHh-KH8utAmCBWpH2sdip4hbr4FfnAsi/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5190,1IyNJi8MrTbgA3CAOwsMkKzAuiPLZHPpk,Rick Channell Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,283642,2024-01-03 18:31:39.3,2023-12-19 01:10:55,https://docs.google.com/presentation/d/1IyNJi8MrTbgA3CAOwsMkKzAuiPLZHPpk/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5191,1vLyyvtldbgO1zgvIn5k15FGbi8nk_ui-,Headshot - Rick Channell.jpg,image/jpeg,220366,2024-01-03 18:31:28.209,2023-12-19 01:06:26,https://drive.google.com/file/d/1vLyyvtldbgO1zgvIn5k15FGbi8nk_ui-/view?usp=drivesdk,t,2025-10-06 14:35:57.586569
5192,1q4S3ik07_ohke03I71MjPMAlWY2JeWSe,Resized_20231102_085252(1).jpeg,image/jpeg,668201,2024-01-03 18:31:23.047,2023-12-19 01:01:54,https://drive.google.com/file/d/1q4S3ik07_ohke03I71MjPMAlWY2JeWSe/view?usp=drivesdk,t,2025-10-06 14:35:57.586569
5193,11tG49b4kRNi_mO0uVBCQM1vZC5Y5Y7lg,Profile Photo.jpeg,image/jpeg,32939,2025-06-06 12:11:34.825,2023-12-09 13:43:44,https://drive.google.com/file/d/11tG49b4kRNi_mO0uVBCQM1vZC5Y5Y7lg/view?usp=drivesdk,t,2025-10-06 14:35:57.586569
5194,19aAYAdGlHhkAn5_L-7MU3fYOlGWZ8mXn,Simpactful_Widescreen Proposal Template 112123.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,81145358,2023-11-21 16:11:24.018,2023-11-22 16:27:28.131,https://docs.google.com/presentation/d/19aAYAdGlHhkAn5_L-7MU3fYOlGWZ8mXn/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5195,1NhMw2ZELS5WeU7zmIpv2v0R-gogEd99C,_blank-LOA-TOLLFREE-LQX.pdf,application/pdf,166775,2023-11-21 23:58:38.307,2023-11-21 23:58:57.16,https://drive.google.com/file/d/1NhMw2ZELS5WeU7zmIpv2v0R-gogEd99C/view?usp=drivesdk,t,2025-10-06 14:35:57.586569
5196,1RA0NVsmtOBIYeC1SR__D3iduZm4tv4xIh9K7dX2iszQ,Bold template 2023,application/vnd.google-apps.presentation,7745468,2023-10-07 13:01:53.226,2023-11-19 19:47:20.083,https://docs.google.com/presentation/d/1RA0NVsmtOBIYeC1SR__D3iduZm4tv4xIh9K7dX2iszQ/edit?usp=drivesdk,t,2025-10-06 14:35:57.586569
672,1fTer26ik7sl28NPo4byaIIhNGlbxdls5,"Selva, Marcy Bio 2025.pptx",application/vnd.openxmlformats-officedocument.presentationml.presentation,3411205,2025-07-03 15:50:56.292,2025-09-03 15:01:38.104,https://docs.google.com/presentation/d/1fTer26ik7sl28NPo4byaIIhNGlbxdls5/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:24:27.827048
1020,1zHUr4LJE8CuszwWyGZt3i-mZ3maRgerO,Financials,application/vnd.google-apps.folder,0,2025-08-13 01:48:57.705,2025-08-13 01:48:57.705,https://drive.google.com/drive/folders/1zHUr4LJE8CuszwWyGZt3i-mZ3maRgerO,t,2025-10-06 14:25:34.875252
2942,1ffWvz-d22SWg3qxagfjxyvdN4mvpBwfD,073A70F0-FF60-4A77-87FB-EF8FE696071C_1_105_c.jpeg,image/jpeg,223832,2025-05-27 21:34:06.196,2025-05-20 14:24:21,https://drive.google.com/file/d/1ffWvz-d22SWg3qxagfjxyvdN4mvpBwfD/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2943,1WbdworSk1e0f73FgKtvFA5ib16xzWclY,11ECC268-E9FA-4878-9E99-CE2F701BB373_1_105_c.jpeg,image/jpeg,172322,2025-05-27 21:34:24.134,2025-05-20 14:24:21,https://drive.google.com/file/d/1WbdworSk1e0f73FgKtvFA5ib16xzWclY/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2944,1gSEGAGHBG1hk9cHT_8x-gOPddZDxj1ds,11ECC268-E9FA-4878-9E99-CE2F701BB373_1_105_c (1).jpeg,image/jpeg,172322,2025-05-27 21:35:03.049,2025-05-20 14:24:21,https://drive.google.com/file/d/1gSEGAGHBG1hk9cHT_8x-gOPddZDxj1ds/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2945,14ymGMNtbT4ndvlSPm3LZn9hmWghsRqEe,D0767CA4-C350-49F2-B2BB-7E873673958C_1_105_c.jpeg,image/jpeg,234694,2025-05-27 21:34:25.559,2025-05-20 14:24:21,https://drive.google.com/file/d/14ymGMNtbT4ndvlSPm3LZn9hmWghsRqEe/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
5197,1XWFSB8yRCBU1PxneeTZsk0xIplK-AyQd,Simpactful_Widescreen Proposal Template 111723.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,78299309,2023-11-17 11:22:34.846,2023-11-17 11:22:36.12,https://docs.google.com/presentation/d/1XWFSB8yRCBU1PxneeTZsk0xIplK-AyQd/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5199,1XRY7luVPgQsVPzy5VKbuKN-U6Qx0b2D3,Simpactful Intro 111723.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,1628093,2023-11-17 11:20:16.051,2023-11-17 11:20:16.123,https://docs.google.com/presentation/d/1XRY7luVPgQsVPzy5VKbuKN-U6Qx0b2D3/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5200,1XQHdkSv25VDarI-SBy-ZHg3lMpIeBAqV,Simpactful Expensify 111623.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,9180311,2023-11-17 10:33:07.678,2023-11-17 10:33:07.89,https://docs.google.com/presentation/d/1XQHdkSv25VDarI-SBy-ZHg3lMpIeBAqV/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:35:57.586569
5201,1eT06uAx82hoDX0pofpkMBRcgCilaUmrB,Simpactful_Widescreen Proposal Template 102123.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,79585997,2023-10-21 19:06:23.451,2023-11-16 22:48:27.165,https://docs.google.com/presentation/d/1eT06uAx82hoDX0pofpkMBRcgCilaUmrB/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5202,1lLTYg5bntjvm0CfINvLqyOHA4ImW3NqD,Simpactful Who to Call 11.16.23,application/pdf,22774,2023-11-16 21:24:39.311,2023-11-16 21:25:17.98,https://drive.google.com/file/d/1lLTYg5bntjvm0CfINvLqyOHA4ImW3NqD/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5203,14Nzg--h9YMpB96QD5gCZKH5ob0pXKOQb,Simpactful Onboarding 11.16.23,application/vnd.openxmlformats-officedocument.presentationml.presentation,22209606,2023-11-16 21:21:22.85,2023-11-16 21:25:05.779,https://docs.google.com/presentation/d/14Nzg--h9YMpB96QD5gCZKH5ob0pXKOQb/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5204,1qm1MW2GwmjtGoWKb2_mxJPU1B2_bohhJ,Simpactful Travel Policy 11.14.23,application/pdf,156371,2023-11-16 21:13:59,2023-11-16 21:24:54.087,https://drive.google.com/file/d/1qm1MW2GwmjtGoWKb2_mxJPU1B2_bohhJ/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5205,1M217noB6C3r4muTR2r7T6QdQ1pwYI1II,GMT20231114-203431_Recording.m4a,audio/x-m4a,43288523,2023-11-16 21:20:11.742,2023-11-16 21:17:15,https://drive.google.com/file/d/1M217noB6C3r4muTR2r7T6QdQ1pwYI1II/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5206,18uFuVkC5Ab3utQiBQOMi19kJaMOuMaWz,GMT20231114-203431_RecordingnewChat.txt,text/plain,517,2023-11-16 21:17:57.639,2023-11-16 21:16:37,https://drive.google.com/file/d/18uFuVkC5Ab3utQiBQOMi19kJaMOuMaWz/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5207,1hxtx3s20xhd2cjMAkndXkBORWHSAT-iN,Simpactful Onboarding 111623.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,22209606,2023-11-16 19:46:28.466,2023-11-16 19:40:44,https://docs.google.com/presentation/d/1hxtx3s20xhd2cjMAkndXkBORWHSAT-iN/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5208,1RFcS-68eNCxlPK-6gLpHVVtuRNDyCY8KIpKnHuxAO7M,Pupsentials (Jake) || Final Script || Fall '23,application/vnd.google-apps.document,11941,2023-11-11 18:54:14.18,2023-11-15 18:46:58.271,https://docs.google.com/document/d/1RFcS-68eNCxlPK-6gLpHVVtuRNDyCY8KIpKnHuxAO7M/edit?usp=drivesdk,t,2025-10-06 14:36:02.497951
2107,1H47wf-0lHEHrRirGVAttj59qhD4du_gE,IMG_7277.jpg,image/jpeg,5767755,2025-05-23 04:41:25.414,2025-05-23 04:41:25.639,https://drive.google.com/file/d/1H47wf-0lHEHrRirGVAttj59qhD4du_gE/view?usp=drivesdk,t,2025-10-06 14:28:13.821362
2946,1JI2HIOeUIqxx4wSmujOh8wFiGDs7Rlb5,D0767CA4-C350-49F2-B2BB-7E873673958C_1_105_c.jpeg,image/jpeg,234694,2025-05-27 21:34:29.904,2025-05-20 14:24:21,https://drive.google.com/file/d/1JI2HIOeUIqxx4wSmujOh8wFiGDs7Rlb5/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2947,147REz8H5ifJ91rkQ0Vx0oZ2IxzRwBGx8,D0767CA4-C350-49F2-B2BB-7E873673958C_1_105_c (1).jpeg,image/jpeg,234694,2025-05-27 21:34:59.787,2025-05-20 14:24:21,https://drive.google.com/file/d/147REz8H5ifJ91rkQ0Vx0oZ2IxzRwBGx8/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
5380,1cA5pgHFX7Rz7fnbkr5czodtODVKh64Io,1.png,image/png,8302,2023-06-16 01:43:29.93,2023-05-27 13:52:42,https://drive.google.com/file/d/1cA5pgHFX7Rz7fnbkr5czodtODVKh64Io/view?usp=drivesdk,t,2025-10-06 14:36:17.938365
2948,1_vXacZbSd7UzuMBiSv9jL-yEFficS-vg,02B35A57-3A3A-4E02-BD7F-A9450B1DE5D1_1_105_c.jpeg,image/jpeg,222883,2025-05-27 21:34:03.604,2025-05-20 14:24:21,https://drive.google.com/file/d/1_vXacZbSd7UzuMBiSv9jL-yEFficS-vg/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
5209,1X8abtS--jJ5krbPnZPxWeWr5jeLB4JmT,TTL Comp Mtg Nov 2023 Final.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,13423751,2023-11-14 22:30:45.061,2023-11-14 22:30:45.211,https://docs.google.com/presentation/d/1X8abtS--jJ5krbPnZPxWeWr5jeLB4JmT/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5210,1X306EDqEv_vn5Omalqq3p823y_P-fPjO,11 Nov 2023,application/vnd.google-apps.folder,0,2023-11-14 22:30:31.751,2023-11-14 22:30:40.599,https://drive.google.com/drive/folders/1X306EDqEv_vn5Omalqq3p823y_P-fPjO,t,2025-10-06 14:36:02.497951
5211,1sMmKO8AHkEVA2DzTUYdAD-tsBvIFj9DaKpmo0tbhYTw,Innovative Pet Lab (Jamie) || Final Script || Fall '23,application/vnd.google-apps.document,5881,2023-11-09 12:37:21.179,2023-11-14 17:36:38.321,https://docs.google.com/document/d/1sMmKO8AHkEVA2DzTUYdAD-tsBvIFj9DaKpmo0tbhYTw/edit?usp=drivesdk,t,2025-10-06 14:36:02.497951
5212,1JNZhKpfLiLNFMRo2RbAsjThp41wc6a66,Final Company Pitch Decks & Scripts || Fall '23 Showcase,application/vnd.google-apps.folder,0,2023-11-13 20:26:03.441,2023-11-14 17:11:04.5,https://drive.google.com/drive/folders/1JNZhKpfLiLNFMRo2RbAsjThp41wc6a66,t,2025-10-06 14:36:02.497951
5213,1PfUxRWJNrj4zc8dY3Ndobi1-5iJTErSaucQXhWed9Hc,Neeshi (Gita) || Final Script,application/vnd.google-apps.document,3918,2023-11-12 23:36:48.303,2023-11-13 20:43:12.012,https://docs.google.com/document/d/1PfUxRWJNrj4zc8dY3Ndobi1-5iJTErSaucQXhWed9Hc/edit?usp=drivesdk,t,2025-10-06 14:36:02.497951
5214,142xvLNRcXOxSs93i3OGv_hhMRoWq2OFp,"539925_Create a modern vector portrait of barack obama, f_xl-1024-v1-0.png",image/png,1418071,2023-11-11 04:42:00.88,2023-11-11 04:42:00.884,https://drive.google.com/file/d/142xvLNRcXOxSs93i3OGv_hhMRoWq2OFp/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5215,143H6cCokltvZuwyV769xIJHlmr3X-SyS,Screenshot 2023-11-10 at 10.33.55 PM.png,image/png,64204,2023-11-11 04:34:01.147,2023-11-11 04:34:01.147,https://drive.google.com/file/d/143H6cCokltvZuwyV769xIJHlmr3X-SyS/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5216,13kG-CjPc15wJss-0-TXu3uZxt7paJfR-,"928635_Create a modern vector portrait of frank sinatra, _xl-1024-v1-0.png",image/png,1225568,2023-11-11 04:22:35.107,2023-11-11 04:22:35.11,https://drive.google.com/file/d/13kG-CjPc15wJss-0-TXu3uZxt7paJfR-/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5217,13s0iK8iAHplHyZiVzoIhn8NPUqSlZtDB,"387929_Create a modern vector portrait of donald trump, f_xl-1024-v1-0.png",image/png,1435348,2023-11-11 04:21:20.774,2023-11-11 04:21:20.778,https://drive.google.com/file/d/13s0iK8iAHplHyZiVzoIhn8NPUqSlZtDB/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5218,13lX5BNVWskJihOCkEM5d4R2LnSIY051a,"922174_Create a modern vector portrait of vladimir putin,_xl-1024-v1-0.png",image/png,1296641,2023-11-11 04:18:30.041,2023-11-11 04:18:30.043,https://drive.google.com/file/d/13lX5BNVWskJihOCkEM5d4R2LnSIY051a/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5219,14-Mh189UoqIdXNK87tBao5kzMXCtof5O,769387_Create a digital portrait of Taylor Swift. The bac_xl-1024-v1-0.png,image/png,1082639,2023-11-11 04:12:09.13,2023-11-11 04:12:09.135,https://drive.google.com/file/d/14-Mh189UoqIdXNK87tBao5kzMXCtof5O/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5220,1SdbgC-JRXQtTlp1GY_6x5LXqtBVMfdk6,Bob Welsh.JPG,image/jpeg,2576588,2023-11-17 17:54:27.729,2023-11-02 21:13:53,https://drive.google.com/file/d/1SdbgC-JRXQtTlp1GY_6x5LXqtBVMfdk6/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5221,18j26X_YdBaiGsdU-LU027WvPiRbgjTQZ,Bob Welsh Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,2611249,2023-11-17 17:54:24.31,2023-11-02 19:51:24,https://docs.google.com/presentation/d/18j26X_YdBaiGsdU-LU027WvPiRbgjTQZ/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5222,1WvUr8SLE3658OvWxGgGp62k42L6NTfp9,Simpactful Onboarding 103123.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,10398637,2023-10-31 13:58:52.799,2023-10-31 15:31:34.683,https://docs.google.com/presentation/d/1WvUr8SLE3658OvWxGgGp62k42L6NTfp9/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5223,1RYhSkbaepryk2xLo-K0pdzcuj-rlFBpi,DC23 Who is Coming.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,65028,2023-08-15 19:04:05.426,2023-10-30 21:41:13.573,https://docs.google.com/spreadsheets/d/1RYhSkbaepryk2xLo-K0pdzcuj-rlFBpi/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5224,1BKG-SDtHK06nJJbGm8SWz1m5RUZ_nZgZ,Stephanie Borselli Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,104459,2023-10-21 19:04:06.35,2023-10-26 20:53:58.82,https://docs.google.com/presentation/d/1BKG-SDtHK06nJJbGm8SWz1m5RUZ_nZgZ/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5225,1BSeN38txzzaGjkXLXCcx8WBPOAh1Zd3D,Afsha Abid Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,106369,2023-10-26 20:55:15.44,2023-10-23 21:06:43,https://docs.google.com/presentation/d/1BSeN38txzzaGjkXLXCcx8WBPOAh1Zd3D/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5226,1EkR3D77xdu3b8E7aobD8hGEnZMNhJSkX,Simpactful Intro 102123.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,3299463,2023-10-21 19:07:40.698,2023-10-21 19:06:14,https://docs.google.com/presentation/d/1EkR3D77xdu3b8E7aobD8hGEnZMNhJSkX/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5227,1qdbq5rdhY2oW_rv1fnx0yeuQJKhirCfH,Bob Cinq-Mars Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,95408,2022-07-07 22:06:37.969,2023-10-21 19:03:32.326,https://docs.google.com/presentation/d/1qdbq5rdhY2oW_rv1fnx0yeuQJKhirCfH/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
5228,1DYR-KcxRS4wEn2BLr3ZxHlSvvfTDs6zp,Toi Clarke Jones Bio.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,4106012,2023-10-21 19:04:02.903,2023-10-21 17:51:17,https://docs.google.com/presentation/d/1DYR-KcxRS4wEn2BLr3ZxHlSvvfTDs6zp/edit?usp=drivesdk&ouid=104838235178671148782&rtpof=true&sd=true,t,2025-10-06 14:36:02.497951
2164,1LYb3sTJXhhXWqiV1voObw2J3SCm8hkzj,IMG_7363.jpg,image/jpeg,11296348,2025-05-23 04:41:13.253,2025-05-23 04:41:13.64,https://drive.google.com/file/d/1LYb3sTJXhhXWqiV1voObw2J3SCm8hkzj/view?usp=drivesdk,t,2025-10-06 14:28:13.821362
2949,125BG07M_cqZH_8oLCvITM9YmVkoRBfjR,1EBD3D31-CD4E-4B94-AFD2-0F3053AB76B6_1_105_c.jpeg,image/jpeg,141351,2025-05-27 21:32:26.162,2025-05-20 14:24:21,https://drive.google.com/file/d/125BG07M_cqZH_8oLCvITM9YmVkoRBfjR/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2950,1f7J9s9baDgNGYrtisPzFp-08Y8SPYVEF,F3D68FEF-B1CA-4BE4-AA69-E0CD14DE2509_1_105_c.jpeg,image/jpeg,144192,2025-05-27 21:32:23.477,2025-05-20 14:24:19,https://drive.google.com/file/d/1f7J9s9baDgNGYrtisPzFp-08Y8SPYVEF/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2951,1Wr7qGRAu_NCtYjwPBo2ymnM-W3HcL9S4,5F5CC217-4F5C-45BF-A0FC-BE68A631AFFC_1_105_c.jpeg,image/jpeg,187591,2025-05-27 21:32:25.476,2025-05-20 14:24:18,https://drive.google.com/file/d/1Wr7qGRAu_NCtYjwPBo2ymnM-W3HcL9S4/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2952,1L7xG3l9qTX81oAk0O2iGHkbm68vUTHPK,50D80CBF-AD94-48C0-953A-1EE3B8F4FCAD_1_105_c.jpeg,image/jpeg,249527,2025-05-27 21:32:22.541,2025-05-20 14:24:16,https://drive.google.com/file/d/1L7xG3l9qTX81oAk0O2iGHkbm68vUTHPK/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2953,1fkK_lH5TY7-s-Ocpn_5IWabEjH5vd4Y_,54980737-D30D-4007-A984-884D940A0E62_1_105_c.jpeg,image/jpeg,258917,2025-05-27 21:35:03.049,2025-05-20 14:24:15,https://drive.google.com/file/d/1fkK_lH5TY7-s-Ocpn_5IWabEjH5vd4Y_/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
2954,1nqvYhP9bqtlyS1oxhOcDt3HF371mCtVy,8F93B3B9-B5FB-45EA-A558-B4634DA516F5_1_105_c.jpeg,image/jpeg,209803,2025-05-27 21:32:22.732,2025-05-20 14:24:15,https://drive.google.com/file/d/1nqvYhP9bqtlyS1oxhOcDt3HF371mCtVy/view?usp=drivesdk,t,2025-10-06 14:30:01.9582
5229,1Ny4klPFD6-25ZY6Kz51zO8_5IXFWp7pN,ToiCJones1.jpg,image/jpeg,492213,2023-10-21 19:11:37.185,2023-10-21 17:38:20,https://drive.google.com/file/d/1Ny4klPFD6-25ZY6Kz51zO8_5IXFWp7pN/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5230,1gVrCqV-HQLY3OmoGYUNa0e4xt9bdL85F,Stephanie Borselli.jpg,image/jpeg,1242197,2023-10-21 19:11:33.237,2023-10-16 21:34:53,https://drive.google.com/file/d/1gVrCqV-HQLY3OmoGYUNa0e4xt9bdL85F/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5231,1z81BDRGL8wS3NsZko9fLfvf192NJkDqN,Bob Cinqmars Headshot_2023-10-15_21_10_20.jpg,image/jpeg,31914,2023-10-21 19:11:38.86,2023-10-16 16:20:26,https://drive.google.com/file/d/1z81BDRGL8wS3NsZko9fLfvf192NJkDqN/view?usp=drivesdk,t,2025-10-06 14:36:02.497951
5232,12VrNSVFd73SakbmWLvoGlGkk--MBXWGH,Localizable.strings,text/plain,794,2023-10-14 17:10:31.177,2023-10-14 17:10:31.177,https://drive.google.com/file/d/12VrNSVFd73SakbmWLvoGlGkk--MBXWGH/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
5233,10CE7SIoTnPU44anFwWcOv0vIzLlAoIr1,zh_TW.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.176,2023-10-14 17:10:31.176,https://drive.google.com/drive/folders/10CE7SIoTnPU44anFwWcOv0vIzLlAoIr1,f,2025-10-06 14:36:02.497951
5234,12aRLBkDObUsLQslj92cEXou_3qwSa1ue,Localizable.strings,text/plain,820,2023-10-14 17:10:31.171,2023-10-14 17:10:31.171,https://drive.google.com/file/d/12aRLBkDObUsLQslj92cEXou_3qwSa1ue/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
5235,10JZlb26r2CKm5g1HnBlPM18dHs3eAztr,zh_CN.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.17,2023-10-14 17:10:31.17,https://drive.google.com/drive/folders/10JZlb26r2CKm5g1HnBlPM18dHs3eAztr,f,2025-10-06 14:36:02.497951
5236,12dnfxoEJl91VGQ_UlQcnuGEAFPhx46Pi,Localizable.strings,text/plain,1288,2023-10-14 17:10:31.167,2023-10-14 17:10:31.167,https://drive.google.com/file/d/12dnfxoEJl91VGQ_UlQcnuGEAFPhx46Pi/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
5238,12ro_BFH8x77sVtmss5LiNW9GGUMV1aTK,Localizable.strings,text/plain,1578,2023-10-14 17:10:31.161,2023-10-14 17:10:31.161,https://drive.google.com/file/d/12ro_BFH8x77sVtmss5LiNW9GGUMV1aTK/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
5239,11MrvfwaYRZxGGuQRySCsAyYSCShV-X22,Spanish.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.16,2023-10-14 17:10:31.16,https://drive.google.com/drive/folders/11MrvfwaYRZxGGuQRySCsAyYSCShV-X22,f,2025-10-06 14:36:02.497951
5240,12sWigtUpDcRVKNE7zgY7BYPbqAeF3l_B,Localizable.strings,text/plain,1380,2023-10-14 17:10:31.156,2023-10-14 17:10:31.156,https://drive.google.com/file/d/12sWigtUpDcRVKNE7zgY7BYPbqAeF3l_B/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
5241,11SKh6mafDIIslYTmL--apjsDcWFKFM1h,ru.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.155,2023-10-14 17:10:31.155,https://drive.google.com/drive/folders/11SKh6mafDIIslYTmL--apjsDcWFKFM1h,f,2025-10-06 14:36:02.497951
5243,11VBbSJzLLDj5cdf6YWixquNn3c7whyUM,pt.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.149,2023-10-14 17:10:31.149,https://drive.google.com/drive/folders/11VBbSJzLLDj5cdf6YWixquNn3c7whyUM,f,2025-10-06 14:36:02.497951
5244,13AIxmuYkht5uBL2bL4hR9jE7pZry1uOg,Localizable.strings,text/plain,1030,2023-10-14 17:10:31.145,2023-10-14 17:10:31.145,https://drive.google.com/file/d/13AIxmuYkht5uBL2bL4hR9jE7pZry1uOg/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
5245,11Wcz-QiBLxInno8SAFX4U_aJUsUWBxPB,Korean.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.144,2023-10-14 17:10:31.144,https://drive.google.com/drive/folders/11Wcz-QiBLxInno8SAFX4U_aJUsUWBxPB,f,2025-10-06 14:36:02.497951
5246,11m9XE4szexOj61zhil0OaC2mwKY_b3D5,Japanese.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.14,2023-10-14 17:10:31.14,https://drive.google.com/drive/folders/11m9XE4szexOj61zhil0OaC2mwKY_b3D5,f,2025-10-06 14:36:02.497951
5253,121ikfDRIrvBGIq4xWoV4FVXl2tlTpKxh,French.lproj,application/vnd.google-apps.folder,0,2023-10-14 17:10:31.124,2023-10-14 17:10:31.124,https://drive.google.com/drive/folders/121ikfDRIrvBGIq4xWoV4FVXl2tlTpKxh,f,2025-10-06 14:36:02.497951
5254,13P9Pmh29GC3le-V62CU7OmtLoyah5-XR,Localizable.strings,text/plain,1362,2023-10-14 17:10:31.12,2023-10-14 17:10:31.12,https://drive.google.com/file/d/13P9Pmh29GC3le-V62CU7OmtLoyah5-XR/view?usp=drivesdk,f,2025-10-06 14:36:02.497951
